date,state,death,death_confirmed,death_increase,death_probable,hospitalized,hospitalized_currently,hospitalized_increase,in_icu_cumulative,in_icu_currently,negative,negative_increase,negative_tests_antibody,Negative_Antibody_Tests_People,negative_tests_viral,on_ventilator_cumulative,on_ventilator_currently,positive,positive_cases_viral,positive_increase,Positive_Antibody_Test,Positive_Antigen_Test,Positive_Antibody_Test_People,positive_tests_people_antigen,positive_tests_viral,recovered,total_test_encounters_viral,total_test_encounters_viral_increase,total_test_results,total_test_results_increase,total_tests_antibody,total_tests_antigen,total_tests_people_antibody,total_tests_people_antigen,total_tests_people_viral,total_tests_people_viral_increase,total_tests_viral,total_tests_viral_increase
2020-07-11,LA,3403,3295,23,108.0,0.0,1182.0,0,0.0,0.0,847644.0,17032,0.0,0.0,0.0,0.0,121.0,76803.0,76803.0,2167,0.0,0.0,0.0,0.0,0.0,46334.0,0.0,0,924447.0,19199,0.0,0.0,0.0,0.0,0.0,0,924447.0,19199
2020-07-10,LA,3380,3272,25,108.0,0.0,1117.0,0,0.0,0.0,830612.0,22466,0.0,0.0,0.0,0.0,122.0,74636.0,74636.0,2642,0.0,0.0,0.0,0.0,0.0,46334.0,0.0,0,905248.0,25108,0.0,0.0,0.0,0.0,0.0,0,905248.0,25108
2020-07-09,LA,3355,3247,16,108.0,0.0,1042.0,0,0.0,0.0,808146.0,12560,0.0,0.0,0.0,0.0,110.0,71994.0,71994.0,1843,0.0,0.0,0.0,0.0,0.0,46334.0,0.0,0,880140.0,14403,0.0,0.0,0.0,0.0,0.0,0,880140.0,14403
2020-07-08,LA,3339,3231,20,108.0,0.0,1022.0,0,0.0,0.0,795586.0,16251,0.0,0.0,0.0,0.0,105.0,70151.0,70151.0,1888,0.0,0.0,0.0,0.0,0.0,46334.0,0.0,0,865737.0,18139,0.0,0.0,0.0,0.0,0.0,0,865737.0,18139
2020-07-07,LA,3319,3211,23,108.0,0.0,1025.0,0,0.0,0.0,779335.0,32017,0.0,0.0,0.0,0.0,109.0,68263.0,68263.0,1936,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,847598.0,33953,0.0,0.0,0.0,0.0,0.0,0,847598.0,33953
2020-07-06,LA,3296,3188,8,108.0,0.0,964.0,0,0.0,0.0,747318.0,10090,0.0,0.0,0.0,0.0,109.0,66327.0,66327.0,1101,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,813645.0,11191,0.0,0.0,0.0,0.0,0.0,0,813645.0,11191
2020-07-05,LA,3288,3180,10,108.0,0.0,926.0,0,0.0,0.0,737228.0,16375,0.0,0.0,0.0,0.0,105.0,65226.0,65226.0,1937,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,802454.0,18312,0.0,0.0,0.0,0.0,0.0,0,802454.0,18312
2020-07-04,LA,3278,3170,0,108.0,0.0,852.0,0,0.0,0.0,720853.0,0,0.0,0.0,0.0,0.0,93.0,63289.0,63289.0,0,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,784142.0,0,0.0,0.0,0.0,0.0,0.0,0,784142.0,0
2020-07-03,LA,3278,3170,23,108.0,0.0,852.0,0,0.0,0.0,720853.0,15040,0.0,0.0,0.0,0.0,93.0,63289.0,63289.0,1728,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,784142.0,16768,0.0,0.0,0.0,0.0,0.0,0,784142.0,16768
2020-07-02,LA,3255,3147,17,108.0,0.0,840.0,0,0.0,0.0,705813.0,13903,0.0,0.0,0.0,0.0,91.0,61561.0,61561.0,1383,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,767374.0,15286,0.0,0.0,0.0,0.0,0.0,0,767374.0,15286
2020-07-01,LA,3238,3130,17,108.0,0.0,799.0,0,0.0,0.0,691910.0,21494,0.0,0.0,0.0,0.0,84.0,60178.0,60178.0,2083,0.0,0.0,0.0,0.0,0.0,43026.0,0.0,0,752088.0,23577,0.0,0.0,0.0,0.0,0.0,0,752088.0,23577
2020-06-30,LA,3221,3113,22,108.0,0.0,781.0,0,0.0,0.0,670416.0,22860,0.0,0.0,0.0,0.0,83.0,58095.0,58095.0,1014,0.0,0.0,0.0,0.0,0.0,42225.0,0.0,0,728511.0,23874,0.0,0.0,0.0,0.0,0.0,0,728511.0,23874
2020-06-29,LA,3199,3091,0,108.0,0.0,737.0,0,0.0,0.0,647556.0,7681,0.0,0.0,0.0,0.0,79.0,57081.0,57081.0,845,0.0,0.0,0.0,0.0,0.0,42225.0,0.0,0,704637.0,8526,0.0,0.0,0.0,0.0,0.0,0,704637.0,8526
2020-06-28,LA,3199,3086,9,113.0,0.0,715.0,0,0.0,0.0,639875.0,16638,0.0,0.0,0.0,0.0,76.0,56236.0,56236.0,1467,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,696111.0,18105,0.0,0.0,0.0,0.0,0.0,0,696111.0,18105
2020-06-27,LA,3190,3077,0,113.0,0.0,700.0,0,0.0,0.0,623237.0,0,0.0,0.0,0.0,0.0,73.0,54769.0,54769.0,0,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,678006.0,0,0.0,0.0,0.0,0.0,0.0,0,678006.0,0
2020-06-26,LA,3190,3077,26,113.0,0.0,700.0,0,0.0,0.0,623237.0,15987,0.0,0.0,0.0,0.0,73.0,54769.0,54769.0,1354,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,678006.0,17341,0.0,0.0,0.0,0.0,0.0,0,678006.0,17341
2020-06-25,LA,3164,3051,12,113.0,0.0,653.0,0,0.0,0.0,607250.0,11222,0.0,0.0,0.0,0.0,77.0,53415.0,53415.0,938,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,660665.0,12160,0.0,0.0,0.0,0.0,0.0,0,660665.0,12160
2020-06-24,LA,3152,3039,18,113.0,0.0,631.0,0,0.0,0.0,596028.0,11684,0.0,0.0,0.0,0.0,77.0,52477.0,52477.0,882,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,648505.0,12566,0.0,0.0,0.0,0.0,0.0,0,648505.0,12566
2020-06-23,LA,3134,3021,17,113.0,0.0,646.0,0,0.0,0.0,584344.0,16519,0.0,0.0,0.0,0.0,83.0,51595.0,51595.0,1356,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,635939.0,17875,0.0,0.0,0.0,0.0,0.0,0,635939.0,17875
2020-06-22,LA,3117,3004,12,113.0,0.0,630.0,0,0.0,0.0,567825.0,6791,0.0,0.0,0.0,0.0,77.0,50239.0,50239.0,461,0.0,0.0,0.0,0.0,0.0,39792.0,0.0,0,618064.0,7252,0.0,0.0,0.0,0.0,0.0,0,618064.0,7252
2020-06-21,LA,3105,2993,1,112.0,0.0,589.0,0,0.0,0.0,561034.0,5603,0.0,0.0,0.0,0.0,69.0,49778.0,49778.0,393,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,610812.0,5996,0.0,0.0,0.0,0.0,0.0,0,610812.0,5996
2020-06-20,LA,3104,2992,20,112.0,0.0,574.0,0,0.0,0.0,555431.0,13037,0.0,0.0,0.0,0.0,73.0,49385.0,49385.0,870,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,604816.0,13907,0.0,0.0,0.0,0.0,0.0,0,604816.0,13907
2020-06-19,LA,3084,2972,22,112.0,0.0,561.0,0,0.0,0.0,542394.0,45807,0.0,0.0,0.0,0.0,75.0,48515.0,48515.0,-119,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,590909.0,45688,0.0,0.0,0.0,0.0,0.0,0,590909.0,45688
2020-06-18,LA,3062,2950,0,112.0,0.0,585.0,0,0.0,0.0,496587.0,0,0.0,0.0,0.0,0.0,83.0,48634.0,48634.0,0,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,545221.0,0,0.0,0.0,0.0,0.0,0.0,0,545221.0,0
2020-06-17,LA,3062,2950,20,112.0,0.0,585.0,0,0.0,0.0,496587.0,11576,0.0,0.0,0.0,0.0,83.0,48634.0,48634.0,928,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,545221.0,12504,0.0,0.0,0.0,0.0,0.0,0,545221.0,12504
2020-06-16,LA,3042,2930,24,112.0,0.0,588.0,0,0.0,0.0,485011.0,13458,0.0,0.0,0.0,0.0,77.0,47706.0,47706.0,534,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,532717.0,13992,0.0,0.0,0.0,0.0,0.0,0,532717.0,13992
2020-06-15,LA,3018,2906,4,112.0,0.0,568.0,0,0.0,0.0,471553.0,8840,0.0,0.0,0.0,0.0,76.0,47172.0,47172.0,553,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0,518725.0,9393,0.0,0.0,0.0,0.0,0.0,0,518725.0,9393
2020-06-14,LA,3014,2901,10,113.0,0.0,556.0,0,0.0,0.0,462713.0,4613,0.0,0.0,0.0,0.0,76.0,46619.0,46619.0,336,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,509332.0,4949,0.0,0.0,0.0,0.0,0.0,0,509332.0,4949
2020-06-13,LA,3004,2891,8,113.0,0.0,542.0,0,0.0,0.0,458100.0,23561,0.0,0.0,0.0,0.0,76.0,46283.0,46283.0,1288,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,504383.0,24849,0.0,0.0,0.0,0.0,0.0,0,504383.0,24849
2020-06-12,LA,2996,2883,9,113.0,0.0,549.0,0,0.0,0.0,434539.0,9338,0.0,0.0,0.0,0.0,74.0,44995.0,44995.0,523,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,479534.0,9861,0.0,0.0,0.0,0.0,0.0,0,479534.0,9861
2020-06-11,LA,2987,2874,19,113.0,0.0,553.0,0,0.0,0.0,425201.0,9111,0.0,0.0,0.0,0.0,77.0,44472.0,44472.0,442,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,469673.0,9553,0.0,0.0,0.0,0.0,0.0,0,469673.0,9553
2020-06-10,LA,2968,2855,11,113.0,0.0,549.0,0,0.0,0.0,416090.0,6034,0.0,0.0,0.0,0.0,72.0,44030.0,44030.0,418,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,460120.0,6452,0.0,0.0,0.0,0.0,0.0,0,460120.0,6452
2020-06-09,LA,2957,2844,13,113.0,0.0,568.0,0,0.0,0.0,410056.0,10504,0.0,0.0,0.0,0.0,67.0,43612.0,43612.0,562,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,453668.0,11066,0.0,0.0,0.0,0.0,0.0,0,453668.0,11066
2020-06-08,LA,2944,2831,8,113.0,0.0,582.0,0,0.0,0.0,399552.0,8303,0.0,0.0,0.0,0.0,71.0,43050.0,43050.0,234,0.0,0.0,0.0,0.0,0.0,33904.0,0.0,0,442602.0,8537,0.0,0.0,0.0,0.0,0.0,0,442602.0,8537
2020-06-07,LA,2936,2825,11,111.0,0.0,575.0,0,0.0,0.0,391249.0,5666,0.0,0.0,0.0,0.0,74.0,42816.0,42816.0,330,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,434065.0,5996,0.0,0.0,0.0,0.0,0.0,0,434065.0,5996
2020-06-06,LA,2925,2814,13,111.0,0.0,582.0,0,0.0,0.0,385583.0,6786,0.0,0.0,0.0,0.0,77.0,42486.0,42486.0,497,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,428069.0,7283,0.0,0.0,0.0,0.0,0.0,0,428069.0,7283
2020-06-05,LA,2912,2801,29,111.0,0.0,604.0,0,0.0,0.0,378797.0,9173,0.0,0.0,0.0,0.0,75.0,41989.0,41989.0,427,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,420786.0,9600,0.0,0.0,0.0,0.0,0.0,0,420786.0,9600
2020-06-04,LA,2883,2772,13,111.0,0.0,613.0,0,0.0,0.0,369624.0,8670,0.0,0.0,0.0,0.0,82.0,41562.0,41562.0,429,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,411186.0,9099,0.0,0.0,0.0,0.0,0.0,0,411186.0,9099
2020-06-03,LA,2870,2759,35,111.0,0.0,617.0,0,0.0,0.0,360954.0,8567,0.0,0.0,0.0,0.0,86.0,41133.0,41133.0,387,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,402087.0,8954,0.0,0.0,0.0,0.0,0.0,0,402087.0,8954
2020-06-02,LA,2835,2724,34,111.0,0.0,639.0,0,0.0,0.0,352387.0,5358,0.0,0.0,0.0,0.0,83.0,40746.0,40746.0,405,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,393133.0,5763,0.0,0.0,0.0,0.0,0.0,0,393133.0,5763
2020-06-01,LA,2801,2690,10,111.0,0.0,661.0,0,0.0,0.0,347029.0,11836,0.0,0.0,0.0,0.0,86.0,40341.0,40341.0,425,0.0,0.0,0.0,0.0,0.0,31728.0,0.0,0,387370.0,12261,0.0,0.0,0.0,0.0,0.0,0,387370.0,12261
2020-05-31,LA,2791,2686,6,105.0,0.0,678.0,0,0.0,0.0,335193.0,5951,0.0,0.0,0.0,0.0,84.0,39916.0,39916.0,339,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,375109.0,6290,0.0,0.0,0.0,0.0,0.0,0,375109.0,6290
2020-05-30,LA,2785,2680,19,105.0,0.0,674.0,0,0.0,0.0,329242.0,13017,0.0,0.0,0.0,0.0,84.0,39577.0,39577.0,775,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,368819.0,13792,0.0,0.0,0.0,0.0,0.0,0,368819.0,13792
2020-05-29,LA,2766,2661,26,105.0,0.0,714.0,0,0.0,0.0,316225.0,0,0.0,0.0,0.0,0.0,90.0,38802.0,38802.0,0,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,355027.0,0,0.0,0.0,0.0,0.0,0.0,0,355027.0,0
2020-05-28,LA,2740,2635,18,105.0,0.0,761.0,0,0.0,0.0,316225.0,7075,0.0,0.0,0.0,0.0,100.0,38802.0,38802.0,305,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,355027.0,7380,0.0,0.0,0.0,0.0,0.0,0,355027.0,7380
2020-05-27,LA,2722,2617,21,105.0,0.0,798.0,0,0.0,0.0,309150.0,6178,0.0,0.0,0.0,0.0,100.0,38497.0,38497.0,443,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,347647.0,6621,0.0,0.0,0.0,0.0,0.0,0,347647.0,6621
2020-05-26,LA,2701,2596,11,105.0,0.0,831.0,0,0.0,0.0,302972.0,9883,0.0,0.0,0.0,0.0,103.0,38054.0,38054.0,245,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,341026.0,10128,0.0,0.0,0.0,0.0,0.0,0,341026.0,10128
2020-05-25,LA,2690,2585,0,105.0,0.0,847.0,0,0.0,0.0,293089.0,14222,0.0,0.0,0.0,0.0,102.0,37809.0,37809.0,640,0.0,0.0,0.0,0.0,0.0,28700.0,0.0,0,330898.0,14862,0.0,0.0,0.0,0.0,0.0,0,330898.0,14862
2020-05-24,LA,2690,2567,22,123.0,0.0,813.0,0,0.0,0.0,278867.0,1460,0.0,0.0,0.0,0.0,102.0,37169.0,37169.0,129,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,316036.0,1589,0.0,0.0,0.0,0.0,0.0,0,316036.0,1589
2020-05-23,LA,2668,2560,0,123.0,0.0,836.0,0,0.0,0.0,277407.0,2524,0.0,0.0,0.0,0.0,112.0,37040.0,37040.0,115,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,314447.0,2639,0.0,0.0,0.0,0.0,0.0,0,314447.0,2639
2020-05-22,LA,2668,2545,39,123.0,0.0,867.0,0,0.0,0.0,274883.0,6006,0.0,0.0,0.0,0.0,104.0,36925.0,36925.0,421,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,311808.0,6427,0.0,0.0,0.0,0.0,0.0,0,311808.0,6427
2020-05-21,LA,2629,2506,21,123.0,0.0,884.0,0,0.0,0.0,268877.0,18223,0.0,0.0,0.0,0.0,107.0,36504.0,36504.0,1188,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,305381.0,19411,0.0,0.0,0.0,0.0,0.0,0,305381.0,19411
2020-05-20,LA,2608,2485,27,123.0,0.0,931.0,0,0.0,0.0,250654.0,7619,0.0,0.0,0.0,0.0,110.0,35316.0,35316.0,278,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,285970.0,7897,0.0,0.0,0.0,0.0,0.0,0,285970.0,7897
2020-05-19,LA,2581,2458,18,123.0,0.0,1004.0,0,0.0,0.0,243035.0,7996,0.0,0.0,0.0,0.0,112.0,35038.0,35038.0,329,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,278073.0,8325,0.0,0.0,0.0,0.0,0.0,0,278073.0,8325
2020-05-18,LA,2563,2440,72,123.0,0.0,1031.0,0,0.0,0.0,235039.0,4301,0.0,0.0,0.0,0.0,118.0,34709.0,34709.0,277,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,0,269748.0,4578,0.0,0.0,0.0,0.0,0.0,0,269748.0,4578
2020-05-17,LA,2491,2425,12,66.0,0.0,1019.0,0,0.0,0.0,230738.0,5113,0.0,0.0,0.0,0.0,111.0,34432.0,34432.0,315,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,265170.0,5428,0.0,0.0,0.0,0.0,0.0,0,265170.0,5428
2020-05-16,LA,2479,2413,31,66.0,0.0,1028.0,0,0.0,0.0,225625.0,6273,0.0,0.0,0.0,0.0,123.0,34117.0,34117.0,280,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,259742.0,6553,0.0,0.0,0.0,0.0,0.0,0,259742.0,6553
2020-05-15,LA,2448,2382,31,66.0,0.0,1091.0,0,0.0,0.0,219352.0,5253,0.0,0.0,0.0,0.0,132.0,33837.0,33837.0,348,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,253189.0,5601,0.0,0.0,0.0,0.0,0.0,0,253189.0,15285
2020-05-14,LA,2417,2351,36,66.0,0.0,1193.0,0,0.0,0.0,214099.0,8857,0.0,0.0,0.0,0.0,140.0,33489.0,33489.0,827,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,247588.0,9684,0.0,0.0,0.0,0.0,0.0,0,237904.0,9892
2020-05-13,LA,2381,2315,34,66.0,0.0,1194.0,0,0.0,0.0,205242.0,9280,0.0,0.0,0.0,0.0,147.0,32662.0,32662.0,612,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,237904.0,9892,0.0,0.0,0.0,0.0,0.0,0,228012.0,228012
2020-05-12,LA,2347,2281,39,66.0,0.0,1320.0,0,0.0,0.0,195962.0,6947,0.0,0.0,0.0,0.0,146.0,32050.0,32050.0,235,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,228012.0,7182,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-11,LA,2308,2242,22,0.0,0.0,1310.0,0,0.0,0.0,189015.0,4743,0.0,0.0,0.0,0.0,157.0,31815.0,31815.0,215,0.0,0.0,0.0,0.0,0.0,22608.0,0.0,0,220830.0,4958,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-10,LA,2286,2213,19,0.0,0.0,1324.0,0,0.0,0.0,184272.0,3532,0.0,0.0,0.0,0.0,161.0,31600.0,31600.0,183,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,215872.0,3715,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-09,LA,2267,2042,40,0.0,0.0,1333.0,0,0.0,0.0,180740.0,9179,0.0,0.0,0.0,0.0,165.0,31417.0,31417.0,562,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,212157.0,9741,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-08,LA,2227,1991,19,0.0,0.0,1359.0,0,0.0,0.0,171561.0,1446,0.0,0.0,0.0,0.0,185.0,30855.0,30855.0,203,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,202416.0,1649,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-07,LA,2208,1926,93,0.0,0.0,1432.0,0,0.0,0.0,170115.0,5842,0.0,0.0,0.0,0.0,189.0,30652.0,30652.0,253,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,200767.0,6095,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-06,LA,2115,1907,0,0.0,0.0,1465.0,0,0.0,0.0,164273.0,6038,0.0,0.0,0.0,0.0,187.0,30399.0,30399.0,403,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,194672.0,6441,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-05,LA,2115,1884,51,0.0,0.0,1512.0,0,0.0,0.0,158235.0,6977,0.0,0.0,0.0,0.0,194.0,29996.0,29996.0,323,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,188231.0,7300,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-04,LA,2064,1905,95,0.0,0.0,1502.0,0,0.0,0.0,151258.0,4438,0.0,0.0,0.0,0.0,220.0,29673.0,29673.0,333,0.0,0.0,0.0,0.0,0.0,20316.0,0.0,0,180931.0,4771,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-03,LA,1969,1845,19,0.0,0.0,1530.0,0,0.0,0.0,146820.0,3102,0.0,0.0,0.0,0.0,213.0,29340.0,29340.0,200,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,176160.0,3302,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-02,LA,1950,1801,23,0.0,0.0,1545.0,0,0.0,0.0,143718.0,4178,0.0,0.0,0.0,0.0,208.0,29140.0,29140.0,429,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,172858.0,4607,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-05-01,LA,1927,1740,65,0.0,0.0,1607.0,0,0.0,0.0,139540.0,6232,0.0,0.0,0.0,0.0,230.0,28711.0,28711.0,710,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,168251.0,6942,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-30,LA,1862,1729,60,0.0,0.0,1601.0,0,0.0,0.0,133308.0,4400,0.0,0.0,0.0,0.0,231.0,28001.0,28001.0,341,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,161309.0,4741,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-29,LA,1802,1703,44,0.0,0.0,1629.0,0,0.0,0.0,128908.0,5086,0.0,0.0,0.0,0.0,244.0,27660.0,27660.0,374,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,156568.0,5460,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-28,LA,1758,1660,61,0.0,0.0,1666.0,0,0.0,0.0,123822.0,3901,0.0,0.0,0.0,0.0,244.0,27286.0,27286.0,218,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,151108.0,4119,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-27,LA,1697,1599,27,0.0,0.0,1683.0,0,0.0,0.0,119921.0,3658,0.0,0.0,0.0,0.0,262.0,27068.0,27068.0,295,0.0,0.0,0.0,0.0,0.0,17303.0,0.0,0,146989.0,3953,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-26,LA,1670,0,26,0.0,0.0,1701.0,0,0.0,0.0,116263.0,3773,0.0,0.0,0.0,0.0,265.0,26773.0,26773.0,261,0.0,0.0,0.0,0.0,0.0,14927.0,0.0,0,143036.0,4034,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-25,LA,1644,0,43,0.0,0.0,1700.0,0,0.0,0.0,112490.0,518,0.0,0.0,0.0,0.0,268.0,26512.0,26512.0,372,0.0,0.0,0.0,0.0,0.0,14927.0,0.0,0,139002.0,890,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-24,LA,1601,0,61,0.0,0.0,1697.0,0,0.0,0.0,111972.0,198,0.0,0.0,0.0,0.0,286.0,26140.0,26140.0,401,0.0,0.0,0.0,0.0,0.0,14927.0,0.0,0,138112.0,599,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-23,LA,1540,0,67,0.0,0.0,1727.0,0,0.0,0.0,111774.0,186,0.0,0.0,0.0,0.0,274.0,25739.0,25739.0,481,0.0,0.0,0.0,0.0,0.0,14927.0,0.0,0,137513.0,667,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-22,LA,1473,0,68,0.0,0.0,1747.0,0,0.0,0.0,111588.0,0,0.0,0.0,0.0,0.0,287.0,25258.0,25258.0,404,0.0,0.0,0.0,0.0,0.0,14927.0,0.0,0,136846.0,404,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-21,LA,1405,0,77,0.0,0.0,1798.0,0,0.0,0.0,111588.0,0,0.0,0.0,0.0,0.0,297.0,24854.0,24854.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,136442.0,331,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-20,LA,1328,0,32,0.0,0.0,1794.0,0,0.0,0.0,111588.0,168,0.0,0.0,0.0,0.0,332.0,24523.0,24523.0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,136111.0,763,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-19,LA,1296,0,29,0.0,0.0,1748.0,0,0.0,0.0,111420.0,-2999,0.0,0.0,0.0,0.0,349.0,23928.0,23928.0,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135348.0,-2651,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-18,LA,1267,0,54,0.0,0.0,1761.0,0,0.0,0.0,114419.0,5550,0.0,0.0,0.0,0.0,347.0,23580.0,23580.0,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,137999.0,6012,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-17,LA,1213,0,57,0.0,0.0,1868.0,0,0.0,0.0,108869.0,4815,0.0,0.0,0.0,0.0,363.0,23118.0,23118.0,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131987.0,5401,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-16,LA,1156,0,53,0.0,0.0,1914.0,0,0.0,0.0,104054.0,4077,0.0,0.0,0.0,0.0,396.0,22532.0,22532.0,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126586.0,4658,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-15,LA,1103,0,90,0.0,0.0,1943.0,0,0.0,0.0,99977.0,3073,0.0,0.0,0.0,0.0,425.0,21951.0,21951.0,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121928.0,3506,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-14,LA,1013,0,129,0.0,0.0,1977.0,0,0.0,0.0,96904.0,9829,0.0,0.0,0.0,0.0,436.0,21518.0,21518.0,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118422.0,10331,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-13,LA,884,0,44,0.0,0.0,2134.0,0,0.0,0.0,87075.0,3625,0.0,0.0,0.0,0.0,461.0,21016.0,21016.0,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108091.0,4046,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-12,LA,840,0,34,0.0,0.0,2084.0,0,0.0,0.0,83450.0,6549,0.0,0.0,0.0,0.0,458.0,20595.0,20595.0,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,104045.0,7130,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2020-04-11,LA,806,0,51,0.0,0.0,2067.0,0,0.0,0.0,76901.0,3874,0.0,0.0,0.0,0.0,470.0,20014.0,20014.0,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96915.0,4635,0.0,0.0,0.0,0.0,0.0,0,0.0,0
